GA,RandomSearch
0.9777777777777779,0.9777777777777779
0.9777777777777779,0.9777777777777779
0.9666666666666666,0.9777777777777779
0.9722222222222221,0.9777777777777779
0.9833333333333332,0.9777777777777779
